1.667078114e-03,6.678896242e-05,5.279065948e-01
1.667078114e-03,6.714612264e-05,5.259980533e-01
1.667078114e-03,6.750328287e-05,5.240879644e-01
1.667078114e-03,6.786044310e-05,5.221762122e-01
1.667078114e-03,6.857476355e-05,5.183102273e-01
1.667078114e-03,6.857476355e-05,5.183104667e-01
1.667078114e-03,7.143204537e-05,5.029485988e-01
1.667078114e-03,7.143204537e-05,5.029488322e-01
1.667078114e-03,7.428932718e-05,4.875707477e-01
1.667078114e-03,7.428932718e-05,4.874548973e-01
1.667078114e-03,7.714660899e-05,4.722072842e-01
1.667078114e-03,7.714660899e-05,4.720811415e-01
1.667078114e-03,8.000389081e-05,4.568674539e-01
1.667078114e-03,8.000389081e-05,4.567338619e-01
1.667078114e-03,8.286117262e-05,4.415595853e-01
1.667078114e-03,8.286117262e-05,4.414153790e-01
1.667078114e-03,8.571845444e-05,4.263032021e-01
1.667078114e-03,8.571845444e-05,4.261452384e-01
1.667078114e-03,8.857573625e-05,4.109559054e-01
1.667078114e-03,8.857573625e-05,4.109750629e-01
1.667078114e-03,9.143301807e-05,3.958874455e-01
1.667078114e-03,9.143301807e-05,3.958897148e-01
1.667078114e-03,9.429029988e-05,3.809811673e-01
1.667078114e-03,9.429029988e-05,3.809816029e-01
1.667078114e-03,9.714758170e-05,3.662756454e-01
1.667078114e-03,9.714758170e-05,3.662754438e-01
1.667078114e-03,1.000048635e-04,3.518030713e-01
1.667078114e-03,1.000048635e-04,3.518029076e-01
1.667078114e-03,1.028621453e-04,3.375899170e-01
1.667078114e-03,1.028621453e-04,3.375897627e-01
1.667078114e-03,1.057194271e-04,3.236564980e-01
1.667078114e-03,1.057194271e-04,3.236563490e-01
1.667078114e-03,1.085767090e-04,3.102653510e-01
1.667078114e-03,1.085767090e-04,3.100174340e-01
1.667078114e-03,1.114339908e-04,2.966833229e-01
1.667078114e-03,1.114339908e-04,2.970299602e-01
1.667078114e-03,1.142912726e-04,2.836639765e-01
1.667078114e-03,1.142912726e-04,2.840775599e-01
1.667078114e-03,1.171485544e-04,2.719902568e-01
1.667078114e-03,1.171485544e-04,2.709612225e-01
1.667078114e-03,1.200058362e-04,2.588876820e-01
1.667078114e-03,1.200058362e-04,2.619685659e-01
1.667078114e-03,1.200060000e-04,2.612620718e-01
1.667078114e-03,1.200060000e-04,2.613633909e-01
1.667078114e-03,1.200774320e-04,2.587721636e-01
1.667078114e-03,1.200952901e-04,2.559756940e-01
1.667078114e-03,1.202917282e-04,2.605316351e-01
1.667078114e-03,1.205774564e-04,2.594108411e-01
1.667078114e-03,1.208631845e-04,2.582381985e-01
1.667078114e-03,1.228631180e-04,2.462416072e-01
1.667078114e-03,1.242917589e-04,2.398728504e-01
3.332837352e-03,0.000000000e+00,1.216230589e+00
3.332837352e-03,0.000000000e+00,1.216231745e+00
3.332837352e-03,1.000055539e-06,1.216030959e+00
3.332837352e-03,2.000111078e-06,1.215835596e+00
3.332837352e-03,3.000166617e-06,1.215672849e+00
3.332837352e-03,4.000222156e-06,1.215524161e+00
3.332837352e-03,5.000277695e-06,1.215371189e+00
3.332837352e-03,6.000333234e-06,1.215210363e+00
3.332837352e-03,7.000388773e-06,1.215039434e+00
3.332837352e-03,8.000444312e-06,1.214841373e+00
3.332837352e-03,9.000499851e-06,1.214631683e+00
3.332837352e-03,1.000055539e-05,1.214533446e+00
3.332837352e-03,1.000055539e-05,1.214532665e+00
3.332837352e-03,1.100061093e-05,1.214141850e+00
3.332837352e-03,1.200066647e-05,1.213863793e+00
3.332837352e-03,1.300072201e-05,1.213566433e+00
3.332837352e-03,1.400077755e-05,1.213246134e+00
3.332837352e-03,1.500083309e-05,1.212904234e+00
3.332837352e-03,1.600088862e-05,1.212536941e+00
3.332837352e-03,1.700094416e-05,1.212151239e+00
3.332837352e-03,1.800099970e-05,1.211743909e+00
3.332837352e-03,1.900105524e-05,1.211314572e+00
3.332837352e-03,2.000111078e-05,1.210853209e+00
3.332837352e-03,2.000111078e-05,1.210854014e+00
3.332837352e-03,2.100116632e-05,1.210391356e+00
3.332837352e-03,2.200122186e-05,1.209897340e+00
