name,rot_config,dir_J_tot_init,dir_gamma,dir_v_inf,dir_b_inf,dir_omega,N_tot,M_tot,gamma,R_crit,R_grav,v_esc,tau,v_inf,b_inf,v_imp,b_imp,theta_imp,J_tot_init,M_targ,M_proj,Fe_targ,Fe_proj,R_NR_targ,R_NR_proj,omega_targ,omega_proj,P_rot_targ,P_rot_proj,J_rot_targ,J_rot_proj,theta_targ,theta_proj,J_tot_init_sign,M_LR,M_SLR,N_bound,M_bound,J_bound,Fe_bound,N_p,M_p,R_p,J_p,omega_sb,P_rot_sb,omega,P_rot,Fe_p,F_proj_p,N_disk,M_disk,J_disk,HSSL,Fe_disk,F_proj_disk,canup_M_p,canup_M_disk,canup_M_ej,N_ej,M_ej,J_ej,Fe_ej,F_proj_ej,N_groups,N_frag,planet_disk_mixing_delta,accretion_efficiency,fate_LR,fate_SLR,graze_and_merge_threshold,hit_and_run_threshold,E_pot,E_kin,E_tot,SLR_a,SLR_e,SLR_peri,bound,bound_flag,bound_epsilon,bound_trajectory_angle,collision_type,time,pmassmean,pmassmin,pmassmax,incomplete_merger_flag
DD_J1000_G0300_V04000_B02243_OMEGA0900,DD,1.0,0.3,0.4,0.2243,0.9,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,3.767253424547295,9.14982347728879,0.6286800880665947,0.4005161801533155,0.2248616179575484,0.9635385097410595,0.093468725304663,12.994740937381799,3.604936944587594e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.0006126660974748145,0.0005757294941779668,2.8487446248257218,3.031509189026925,5.083369511944331e+34,7.266618066747702e+33,179.9990520578465,179.99606510119818,-1.0,6.245318356866198e+24,0,99142,1.0459546820614132,3.6284946623262785e+34,0.3305769464409758,99142,1.0459546820614132,1.7376680555392934,3.6284946623262785e+34,nan,nan,0.00023867657265222566,7.312528551084229,0.3305769464409758,0.2311911136482001,0,0.0,0,0.6205957341211762,nan,nan,1.0459546820614132,0,0.001785709800975064,184,0.001785709800975064,2.3590351790480758e+32,0.0,0.7097548756126689,1,1,nan,0.9917362498140344,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.59000000000371,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
DD_J1000_G0300_V04000_B06271_OMEGA0500,DD,1.0,0.3,0.4,0.6271,0.5,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,3.767237420246775,9.14982347728879,0.6286795302039835,0.40051823706242246,0.6285171343557971,0.9635393647428264,0.26125821510457775,38.94080393583548,3.6246166382093916e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.00032329970071206626,0.00030334884891776876,5.398487063706676,5.753538403791505,2.2191671961984503e+34,3.1974393190765875e+33,179.99821769255576,179.99822142801062,1.0,6.247409029632924e+24,0,99154,1.0460816834052653,3.591604355458849e+34,0.33053681217889036,98970,1.0441716319596028,1.6767489647629024,3.4801447359490475e+34,nan,nan,0.0002422934647307883,7.2033690794490095,0.33114144679701546,0.23101886962792476,184,0.15528873541972915,1.1182650812819141e+33,0.6053245360154882,0.0,0.3245102639108015,1.0441328507967385,0.0019488326085271308,0.0016587084571227412,172,0.0016587084571227412,3.593896526964433e+32,0.0,0.7473661764411371,1,1,0.09349139428287676,0.9931763655971457,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.65000000000374,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
DD_J1000_G0300_V04000_B09608_OMEGA0900,DD,1.0,0.3,0.4,0.9608,0.9,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,3.7672534238902413,9.14982347728879,0.6286800880436919,0.40051618023776114,0.962861357222387,0.9635385097761613,0.4002347067403096,74.33595279609284,3.632221114974207e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.0006126660974748145,0.0005757297940874478,2.8487446248257218,3.03150760985149,5.083369511944331e+34,7.26661812263368e+33,179.9990520578465,179.9960651015687,1.0,6.249137160145895e+24,0,99180,1.046294216467952,3.5781216075713567e+34,0.3304085343349024,98370,1.0381622192090063,1.6463391008176398,3.078823842801028e+34,nan,nan,0.00022623763048624295,7.714584210607082,0.3327707258218839,0.22907444357067322,810,0.6611379885321697,4.999095140388242e+33,0.5696675089334394,0.02884203372847711,0.536225527734619,1.0381049356193146,0.008189280848637468,0.0014461753944361544,146,0.0014461753944361544,5.697376679581471e+32,0.04423140200598629,0.6263602529613468,1,1,0.30715108416394576,0.9943667518051714,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.77000000000379,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
DD_J1000_G0300_V05000_B02142_OMEGA0900,DD,1.0,0.3,0.5,0.2142,0.9,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,3.156892942702836,9.14982347728879,0.6001916578962181,0.5006391380690093,0.21467221228807087,1.00927339990505,0.10648582568150317,12.396297437140413,3.6049356697545167e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.0006126660974748145,0.0005757294847531587,2.8487446248257218,3.0315092386533427,5.083369511944331e+34,7.266618070420935e+33,179.9990520578465,179.9960650910096,-1.0,6.237628845270836e+24,0,99020,1.0447301133276163,3.6456823651120923e+34,0.3309644285165486,99020,1.0447301133276163,1.7561905028480533,3.6456823651120923e+34,nan,nan,0.00023569873935060714,7.404915515471269,0.3309644285165486,0.23085995338162976,0,0.0,0,0.6227625896624303,nan,nan,1.0447301133276163,0,0.003010278534771987,306,0.003010278534771987,4.2000618984091534e+32,0.0,0.6300077311430222,1,1,nan,0.9864394921439006,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.27000000000359,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
DD_J1000_G0300_V05000_B05988_OMEGA0500,DD,1.0,0.3,0.5,0.5988,0.5,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,3.156883724902038,9.14982347728879,0.6001910859545707,0.5006410769645121,0.6000357658965975,1.0092743616745674,0.29764211146439573,36.87245923244819,3.6246137305559267e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.00032329970071206626,0.0003033489995704848,5.398487063706676,5.753535546402198,2.2191671961984503e+34,3.197439312033939e+33,179.99821769255576,179.9982214247319,1.0,6.238055391952786e+24,0,98992,1.0445154870822793,3.5616282607162133e+34,0.33103243483479966,98931,1.0439298473535281,1.6995690501541554,3.5344921431313153e+34,nan,nan,0.00024274314356588858,7.190024922457137,0.33121814247199,0.2301330133438042,61,0.04761298607732664,2.724183639104809e+32,0.6135628339906698,0.0,0.7740415054081334,1.0438725637638364,0.0006429233184428988,0.0032249047801088853,334,0.0032249047801088853,6.892031420084338e+32,0.0,0.7401189255093655,1,1,0.5439084920643292,0.9867333098176596,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.3100000000036,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
DD_J1000_G0300_V05000_B09173_OMEGA0900,DD,1.0,0.3,0.5,0.9173,0.9,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,3.156892942105827,9.14982347728879,0.6001916578591753,0.5006391381945852,0.9192299917462814,1.0092733999673407,0.4559740808440663,66.81377032788123,3.6322250021540246e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.0006126660974748145,0.000575729730603202,2.8487446248257218,3.0315079441280854,5.083369511944331e+34,7.266618115149856e+33,179.9990520578465,179.99606509360305,1.0,6.242385046052852e+24,0,99076,1.0452404551175203,3.5556948475270785e+34,0.3307212371393023,97980,1.0340671707924378,1.612862858931279,2.913746493515605e+34,nan,nan,0.00021821926077456017,7.998053177338041,0.3340988535620562,0.2289541334387936,1096,0.9083970996001841,6.422029233383895e+33,0.544886100990297,0.018128971814173164,0.4403968300100859,1.0338309311968314,0.011409523920688683,0.0024999367448680816,250,0.0024999367448680816,7.366587124372336e+32,0.03411625800734504,0.5632990546797255,1,1,0.2114426965712923,0.9897157006079127,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.39000000000362,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
DD_J1000_G0300_V06000_B02035_OMEGA0900,DD,1.0,0.3,0.6,0.2035,0.9,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,2.769505184151541,9.14982347728879,0.5701238693269344,0.6007630324550193,0.2039178763750181,1.0625015154596107,0.11529990310635042,11.766159897886563,3.604934665424604e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.0006126660974748145,0.0005757295428477948,2.8487446248257218,3.0315089327554987,5.083369511944331e+34,7.266618114672211e+33,179.9990520578465,179.99606509443666,-1.0,6.232930809483042e+24,0,98910,1.0436574142666093,3.663328940053078e+34,0.3313046026262165,98909,1.0436481630531955,1.7547109266544123,3.6637991866481686e+34,nan,nan,0.00023637854986304093,7.3836194231904,0.33130753941055857,0.23039014171469374,1,0.000752131171842253,5.329518945383844e+30,0.6222379172533378,0.0,1.0,1.0436204094129546,3.7004853654638846e-05,0.004082977595779066,416,0.004082977595779066,5.67671597942244e+32,0.0,0.6434873931699934,1,1,0.7696098582853063,0.983203349407791,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.00000000000348,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
DD_J1000_G0300_V06000_B05688_OMEGA0500,DD,1.0,0.3,0.6,0.5688,0.5,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,2.7694993134171426,9.14982347728879,0.570123301376978,0.6007649044157516,0.5699754686784927,1.0625025739108052,0.3222780503011783,34.748515127853125,3.624610556876369e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.00032329970071206626,0.0003033490753210962,5.398487063706676,5.753534109661919,2.2191671961984503e+34,3.197439287496929e+33,179.99821769255576,179.99822142883028,1.0,6.219269011657291e+24,0,98660,1.0413588213868727,3.48306670655172e+34,0.33203589176976683,98597,1.040758231849714,1.7539373488380585,3.4559323115245074e+34,nan,nan,0.00023893483326012447,7.304624563025592,0.33222749946159713,0.22827431458853684,63,0.048828417655186286,2.7979997991163164e+32,0.6286513795118489,0.0,0.8163883660769294,1.0405312434675211,0.0008386054419750305,0.006370542952891927,666,0.00638157047551541,1.3189627155488654e+33,0.0,0.7857247192429686,1,1,0.5881140514883926,0.9737927084946529,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.0400000000035,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
DD_J1000_G0300_V06000_B08714_OMEGA0900,DD,1.0,0.3,0.6,0.8714,0.9,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,2.769505183776715,9.14982347728879,0.5701238692906728,0.600763032574537,0.8731796064964716,1.0625015155271889,0.49371602836799683,60.83025934438533,3.632227813395165e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.0006126660974748145,0.0005757296016199263,2.8487446248257218,3.031508623290359,5.083369511944331e+34,7.2666181038583e+33,179.9990520578465,179.99606509425143,1.0,6.21609417205752e+24,0,98641,1.0408382458821746,3.4132017065196356e+34,0.3320585609018792,97058,1.024933886891398,1.5560014799081188,2.585433816541236e+34,nan,nan,0.0002030747741575265,8.594515292384202,0.3368159977548364,0.22552623081458795,1583,1.2930373163232793,8.312291879816757e+33,0.5035603494848281,0.02547228174598335,0.5292053036725869,1.0242853305943445,0.016552915287829963,0.006902145980213737,685,0.006902145980213737,2.1334011763605774e+33,0.021624412561006306,0.5095077016460997,1,1,0.30367907285799894,0.9716057872847707,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.09000000000351,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
DD_J1000_G0300_V07000_B01927_OMEGA0900,DD,1.0,0.3,0.7,0.1927,0.9,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,2.507156504270424,9.14982347728879,0.5398154379902187,0.7008867691848066,0.19307725129145717,1.1221566345246705,0.12059394089673968,11.132423804460727,3.6049360317716188e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.0006126660974748145,0.0005757294063883331,2.8487446248257218,3.0315096512841553,5.083369511944331e+34,7.266618123327293e+33,179.9990520578465,179.99606506553823,-1.0,6.216480387343048e+24,0,98628,1.0409029147287514,3.7131146179544417e+34,0.3321813206773538,98626,1.040884412301924,1.7598157421136307,3.714019421701855e+34,nan,nan,0.00023228336633239428,7.513793516737602,0.33218722542576445,0.2292154166881252,2,0.001504262343684506,9.435691343897601e+30,0.6174792077591688,0.0,1.0,1.0408566586616832,4.625606706829856e-05,0.006837477133636583,698,0.006837477133636583,9.950312389850656e+32,0.0,0.6548595636516372,1,1,0.7707845833118748,0.97187182352785,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,101.79000000000339,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
DD_J1000_G0300_V07000_B05386_OMEGA0500,DD,1.0,0.3,0.7,0.5386,0.5,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,2.50715251410195,9.14982347728879,0.539814888456092,0.7008885981631571,0.539674095306616,1.1221577768854674,0.33707507795762504,32.66145585818179,3.6246011991192354e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.00032329970071206626,0.0003033488499609122,5.398487063706676,5.753538384006474,2.2191671961984503e+34,3.197439281825976e+33,179.99821769255576,179.9982214173548,1.0,6.101707300427387e+24,6.723145407137129e+22,96595,1.0218198699312588,2.956223340757598e+34,0.3383849884762611,96487,1.020786989007597,1.6450552223703307,2.913084110151767e+34,nan,nan,0.00021777406664422722,8.014403546247937,0.33872738253419327,0.2159197974754733,108,0.0839740588342995,4.3246442936365625e+32,0.5576458380916376,0.0,0.7971470621188879,1.0203230216950687,0.0014968482361901478,0.02592052193112933,2731,0.02592052193112933,7.935256712960112e+33,0.0,0.8430141237558095,3,3,0.5812272646434146,0.8928128064620383,partial accretion,super-catastrophic disruption,0.005,0.1,-1.4355271994430352e+28,2.544766973617088e+29,2.4012142536727845e+29,nan,nan,nan,False,False,0.1,179.37150142945475,partial accretion,101.81000000000341,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
DD_J1000_G0300_V07000_B08252_OMEGA0900,DD,1.0,0.3,0.7,0.8252,0.9,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,2.5071565040232278,9.14982347728879,0.5398154379561744,0.7008867692981138,0.8267597633583293,1.1221566345954412,0.5163851120791179,55.76731196626632,3.632220672134555e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.0006126660974748145,0.0005757295825502248,2.8487446248257218,3.031508723702021,5.083369511944331e+34,7.266618114937312e+33,179.9990520578465,179.99606506553823,1.0,6.154096023997444e+24,2.2274284936330117e+22,97613,1.0305545965981822,3.0914236014611587e+34,0.3350410519258853,96620,1.0204001857636704,1.5706444978837553,2.533287697211367e+34,nan,nan,0.00019869578237673028,8.783927022090273,0.3372572520067381,0.22414934378607887,993,0.8255618564643731,5.585437708028339e+33,0.5018033539564714,0.11233871980181544,0.5004475897743309,1.019936290478755,0.01061830611942715,0.017185795264206053,1713,0.017185795264206053,5.033169789417116e+33,0.028535705950930627,0.5399262239842398,2,2,0.27629824598825203,0.9288996723126077,partial accretion,super-catastrophic disruption,0.005,0.1,-4.6236146797885507e+27,9.43346534925711e+28,8.971103881278256e+28,nan,nan,nan,False,False,0.1,179.33478302990378,partial accretion,101.85000000000342,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
DD_J1000_G0300_V08000_B01821_OMEGA0900,DD,1.0,0.3,0.8,0.1821,0.9,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,2.3210631701754827,9.14982347728879,0.5102098927572738,0.8010115376474557,0.1824882353936045,1.1872711285269935,0.12311861926311349,10.514726146511196,3.6049350634625445e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.0006126660974748145,0.0005757292800660982,2.8487446248257218,3.031510316435447,5.083369511944331e+34,7.266618074826156e+33,179.9990520578465,179.99606510073508,-1.0,6.192038140558043e+24,0,98204,1.0368009930111677,3.800429576349817e+34,0.33349553795014475,98202,1.0367824905843404,1.6602283128374398,3.8012213085058865e+34,nan,nan,0.00025347532789090884,6.885598162616787,0.3335014895136059,0.22724015354904595,2,0.001504262343684506,8.149476885765551e+30,0.6171852464079702,0.0,1.0,1.0367326818988525,6.831111231526384e-05,0.010939398851220417,1122,0.010939398851220417,2.1066681719870907e+33,0.0,0.6824624758965159,1,1,0.7727598464509541,0.955035298017976,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,101.61000000000332,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
DD_J1000_G0300_V08000_B05091_OMEGA0500,DD,1.0,0.3,0.8,0.5091,0.5,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,2.3210603243170937,9.14982347728879,0.5102093701248348,0.8010133402862285,0.510076096668833,1.1872723447069422,0.3441314537598477,30.668898635754786,3.624598755037511e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.00032329970071206626,0.0003033486781107599,5.398487063706676,5.753541643445263,2.2191671961984503e+34,3.197439320607487e+33,179.99821769255576,179.99822144768302,1.0,6.040901393139075e+24,5.40483280593819e+22,96178,1.0175926416221195,2.814860871491774e+34,0.33979068909177895,95886,1.0145715516475629,1.5705133874699275,2.6727211048828424e+34,nan,nan,0.00020783503054095414,8.397666396524095,0.34080248391551105,0.21512710273190103,292,0.24561707110217576,1.4214509621619017e+33,0.5183212499900751,0.0,0.34296757496668206,1.0137458220650342,0.003846819557085584,0.03014775024026859,3148,0.03014775024026859,8.789193706823578e+33,0.0,0.7889434368057578,3,3,0.12784047223478104,0.8509279413669544,partial accretion,super-catastrophic disruption,0.005,0.1,-7.256272653664205e+27,5.6846046210956375e+29,5.612041894558996e+29,nan,nan,nan,False,False,0.1,179.77759966693432,partial accretion,101.63000000000334,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
